"Order ID","Customer ID","Order date & time","Product","Order value (gross, net)","Order value (gross)","Order value (net)","Discount applied (₹ + %)","Discount applied (₹)","Discount applied (%)","Payment mode","Shipping city","Pincode","First order vs repeat","Channel source (last touch)","Delivered / Returned / RTO","Name","First order date","Total orders","Total revenue","Average order value","City / tier","Acquisition channel (first touch)","RePurchased","item_count","unique_sku_count","total_item_mrp","total_item_selling_price","average_item_discount_pct","returned_item_count","sku_list","category_list","vendor_list"
"ORD-20220203-000548","CUST-0000175","2022-02-03 12:55:38","Single item","2222,2080",2222.0,2080.0,"142,6.4%",142.0,6.4,"Card","Patna","239023","First","Google","Delivered","Meghana Deo","2022-02-03",3,7580.0,2526.67,"Patna / Tier 2","Google","Y",1,1,1799.0,2080.0,0.0,0.0,"SKU-CRO-0048","croptops","Apex Fashions"
"ORD-20220203-000549","CUST-0002773","2022-02-03 18:16:54","Mixed Cart","2049,1879",2049.0,1879.0,"171,8.3%",171.0,8.3,"NetBanking","Jaipur","491220","First","Offline (Friends/Family)","Delivered","Daniel Kumer","2022-02-03",2,4944.0,2472.0,"Jaipur / Tier 2","Offline (Friends/Family)","Y",1,1,2799.0,1879.0,32.9,0.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20220203-000562","CUST-0003069","2022-02-03 20:05:04","2-item cart","1860,1609",1860.0,1609.0,"252,13.5%",252.0,13.5,"UPI","Mumbai","409737","First","Google","Delivered","Oscar Chand","2022-02-03",1,1609.0,1609.0,"Mumbai / Tier 1","Google","N",1,1,1999.0,1609.0,19.5,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220205-000583","CUST-0001345","2022-02-05 12:40:47","Single item","2166,1812",2166.0,1812.0,"355,16.4%",355.0,16.4,"Card","Kanpur","796142","First","Meta","Delivered","Ethan Pant","2022-02-05",2,4656.0,2328.0,"Kanpur / Tier 2","Meta","Y",1,1,1999.0,1812.0,9.4,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220206-000596","CUST-0002276","2022-02-06 23:25:43","Mixed Cart","2265,1977",2265.0,1977.0,"288,12.7%",288.0,12.7,"UPI","Kolkata","587128","First","Instagram DM","Returned","Benjamin Jain","2022-02-06",2,5733.0,2866.5,"Kolkata / Tier 1","Instagram DM","Y",1,1,2799.0,1977.0,29.4,1.0,"SKU-SHI-0006","shirts","KnitCraft Studio"
"ORD-20220206-000600","CUST-0000695","2022-02-06 21:17:40","Single item","1850,1680",1850.0,1680.0,"170,9.2%",170.0,9.2,"COD","Mumbai","421153","First","Organic Instagram","Delivered","Frado Anand","2022-02-06",2,5776.0,2888.0,"Mumbai / Tier 1","Organic Instagram","Y",1,1,2099.0,1680.0,20.0,0.0,"SKU-SHO-0033","shorts","KnitCraft Studio"
"ORD-20220207-000611","CUST-0002418","2022-02-07 10:44:06","Single item","2211,1927",2211.0,1927.0,"284,12.9%",284.0,12.9,"Card","Surat","275857","First","Meta","RTO","Tamanna Joshi","2022-02-07",2,3923.0,1961.5,"Surat / Tier 2","Meta","Y",2,2,4498.0,1998.0,50.0,2.0,"SKU-PAN-0016, SKU-SHI-0001","pants, shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20220208-000626","CUST-0002331","2022-02-08 14:36:23","2-item cart","1800,1443",1800.0,1443.0,"357,19.8%",357.0,19.8,"UPI","Gurgaon","380474","First","Offline (Friends/Family)","Delivered","Pranav Bedi","2022-02-08",2,3621.0,1810.5,"Gurgaon / Tier 2","Offline (Friends/Family)","Y",3,3,5797.0,2997.0,46.3333,0.0,"SKU-SHI-0015, SKU-SHO-0011, SKU-TSH-0010","shirts, shorts, tshirts","Apex Fashions, WestCo Garments"
"ORD-20220208-000634","CUST-0002740","2022-02-08 16:17:16","Mixed Cart","1881,1570",1881.0,1570.0,"311,16.5%",311.0,16.5,"UPI","Bengaluru","195679","First","Influencer","Delivered","Aarna Chopra","2022-02-08",5,11794.0,2358.8,"Bengaluru / Tier 1","Influencer","Y",2,2,4598.0,1998.0,47.25,0.0,"SKU-SHI-0006, SKU-SHO-0050","shirts, shorts","KnitCraft Studio, UrbanWeave Co."
"ORD-20220208-000635","CUST-0001762","2022-02-08 13:42:57","2-item cart","1800,1483",1800.0,1483.0,"317,17.6%",317.0,17.6,"UPI","Kanpur","468634","First","Offline (Friends/Family)","Returned","Indrajit Lad","2022-02-08",1,1483.0,1483.0,"Kanpur / Tier 2","Offline (Friends/Family)","N",2,2,4298.0,1998.0,50.0,2.0,"SKU-SHI-0001, SKU-SHI-0036","shirts","UrbanWeave Co., WestCo Garments"
"ORD-20220209-000644","CUST-0001070","2022-02-09 20:28:32","Single item","1800,1350",1800.0,1350.0,"450,25.0%",450.0,25.0,"Card","Visakhapatnam","332163","First","Meta","Delivered","Madhavi Pillay","2022-02-09",5,12408.0,2481.6,"Visakhapatnam / Tier 2","Meta","Y",1,1,1999.0,1350.0,32.5,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220210-000661","CUST-0000514","2022-02-10 23:20:39","Single item","1800,1523",1800.0,1523.0,"277,15.4%",277.0,15.4,"Card","Indore","502126","First","Influencer","Delivered","Robert Chokshi","2022-02-10",1,1523.0,1523.0,"Indore / Tier 2","Influencer","N",1,1,1599.0,1523.0,4.8,0.0,"SKU-CRO-0030","croptops","WestCo Garments"
"ORD-20220210-000663","CUST-0002381","2022-02-10 16:50:11","Single item","1800,1519",1800.0,1519.0,"281,15.6%",281.0,15.6,"UPI","Hyderabad","262086","First","Meta","Returned","Upadhriti Chokshi","2022-02-10",3,6080.0,2026.67,"Hyderabad / Tier 1","Meta","Y",2,2,5198.0,1998.0,50.0,2.0,"SKU-CRO-0005, SKU-PAN-0009","croptops, pants","KnitCraft Studio, StitchWorks India"
"ORD-20220210-000668","CUST-0001282","2022-02-10 10:57:34","2-item cart","2108,1909",2108.0,1909.0,"199,9.4%",199.0,9.4,"UPI","Mumbai","602719","First","Influencer","Delivered","Mohammed Soni","2022-02-10",1,1909.0,1909.0,"Mumbai / Tier 1","Influencer","N",1,1,2799.0,1909.0,31.8,0.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20220210-000673","CUST-0002074","2022-02-10 19:29:07","Single item","1861,1609",1861.0,1609.0,"252,13.6%",252.0,13.6,"UPI","Indore","543371","First","Influencer","Delivered","Bishakha Pingle","2022-02-10",4,8130.0,2032.5,"Indore / Tier 2","Influencer","Y",2,2,3798.0,1998.0,47.25,0.0,"SKU-CRO-0037, SKU-SHI-0001","croptops, shirts","StitchWorks India, UrbanWeave Co."
"ORD-20220211-000684","CUST-0003089","2022-02-11 21:38:18","Single item","1800,1479",1800.0,1479.0,"321,17.8%",321.0,17.8,"UPI","Kanpur","762339","First","Meta","Delivered","Avni Vora","2022-02-11",3,8422.0,2807.33,"Kanpur / Tier 2","Meta","Y",1,1,2399.0,1479.0,38.3,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20220212-000686","CUST-0000319","2022-02-12 11:10:43","Single item","1800,1599",1800.0,1599.0,"201,11.2%",201.0,11.2,"Card","Ranchi","721487","First","Organic Instagram","Delivered","Dominic Sant","2022-02-12",1,1599.0,1599.0,"Ranchi / Tier 2","Organic Instagram","N",2,2,5098.0,1998.0,50.0,0.0,"SKU-SHI-0006, SKU-SHI-0036","shirts","KnitCraft Studio, WestCo Garments"
"ORD-20220212-000695","CUST-0001485","2022-02-12 10:31:19","Mixed Cart","1800,1634",1800.0,1634.0,"166,9.2%",166.0,9.2,"Card","Mumbai","373648","First","Organic Instagram","Delivered","Zayan Saini","2022-02-12",4,9188.0,2297.0,"Mumbai / Tier 1","Organic Instagram","Y",3,3,7497.0,2997.0,50.0,0.0,"SKU-PAN-0002, SKU-PAN-0021, SKU-TSH-0012","pants, tshirts","Apex Fashions, UrbanWeave Co."
"ORD-20220212-000696","CUST-0000266","2022-02-12 20:49:35","Single item","1910,1792",1910.0,1792.0,"118,6.2%",118.0,6.2,"COD","Pune","316284","First","Organic Instagram","Returned","Charvi Zacharia","2022-02-12",3,6603.0,2201.0,"Pune / Tier 1","Organic Instagram","Y",1,1,1799.0,1792.0,0.4,1.0,"SKU-SHO-0011","shorts","WestCo Garments"
"ORD-20220213-000705","CUST-0000874","2022-02-13 14:46:59","Single item","1933,1695",1933.0,1695.0,"238,12.3%",238.0,12.3,"Card","Delhi","180404","First","Google","Returned","Jeremiah Chakraborty","2022-02-13",4,8477.0,2119.25,"Delhi / Tier 1","Google","Y",1,1,1999.0,1695.0,15.2,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220213-000710","CUST-0001117","2022-02-13 19:24:00","Single item","2123,1994",2123.0,1994.0,"129,6.1%",129.0,6.1,"Card","Nashik","759988","First","Organic Instagram","Delivered","Urmi Ratti","2022-02-13",1,1994.0,1994.0,"Nashik / Tier 2","Organic Instagram","N",1,1,2699.0,1994.0,26.1,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20220213-000711","CUST-0000299","2022-02-13 17:56:46","Mixed Cart","1800,1544",1800.0,1544.0,"256,14.2%",256.0,14.2,"NetBanking","Hyderabad","637650","First","Organic Instagram","Delivered","Devansh Dara","2022-02-13",1,1544.0,1544.0,"Hyderabad / Tier 1","Organic Instagram","N",1,1,2699.0,1544.0,42.8,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20220214-000721","CUST-0002323","2022-02-14 17:27:40","Mixed Cart","1800,1365",1800.0,1365.0,"435,24.2%",435.0,24.2,"Card","Pune","652373","First","Meta","Returned","Samaksh Mital","2022-02-14",2,5033.0,2516.5,"Pune / Tier 1","Meta","Y",1,1,1999.0,1365.0,31.7,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220215-000729","CUST-0001899","2022-02-15 15:22:12","Mixed Cart","2382,2263",2382.0,2263.0,"119,5.0%",119.0,5.0,"UPI","Mumbai","120538","First","Influencer","Delivered","Keya Ben","2022-02-15",1,2263.0,2263.0,"Mumbai / Tier 1","Influencer","N",2,2,3798.0,2263.0,40.45,0.0,"SKU-CRO-0043, SKU-SHI-0001","croptops, shirts","UrbanWeave Co., WestCo Garments"
"ORD-20220219-000777","CUST-0001496","2022-02-19 21:14:21","Single item","2245,2010",2245.0,2010.0,"235,10.5%",235.0,10.5,"UPI","Chennai","710316","First","Google","Delivered","Sarthak Toor","2022-02-19",2,4866.0,2433.0,"Chennai / Tier 1","Google","Y",1,1,1899.0,2010.0,0.0,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20220219-000786","CUST-0000816","2022-02-19 21:06:28","Single item","2402,2137",2402.0,2137.0,"265,11.0%",265.0,11.0,"Card","Delhi","497787","First","Meta","Returned","Timothy Kurian","2022-02-19",3,5972.0,1990.67,"Delhi / Tier 1","Meta","Y",1,1,2699.0,2137.0,20.8,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20220220-000789","CUST-0000183","2022-02-20 21:36:38","Mixed Cart","2374,2113",2374.0,2113.0,"261,11.0%",261.0,11.0,"UPI","Delhi","699730","First","Google","Returned","Teerth Mani","2022-02-20",4,8482.0,2120.5,"Delhi / Tier 1","Google","Y",1,1,2699.0,2113.0,21.7,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20220220-000795","CUST-0000184","2022-02-20 16:11:09","2-item cart","2247,1933",2247.0,1933.0,"313,13.9%",313.0,13.9,"UPI","Delhi","208407","First","Meta","RTO","Upadhriti Korpal","2022-02-20",2,3709.0,1854.5,"Delhi / Tier 1","Meta","Y",1,1,1999.0,1933.0,3.3,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220220-000798","CUST-0002160","2022-02-20 21:13:17","Mixed Cart","1831,1544",1831.0,1544.0,"287,15.7%",287.0,15.7,"UPI","Gurgaon","725847","First","Meta","Delivered","Arunima Saini","2022-02-20",4,9793.0,2448.25,"Gurgaon / Tier 2","Meta","Y",1,1,2299.0,1544.0,32.8,0.0,"SKU-SHI-0017","shirts","UrbanWeave Co."
"ORD-20220221-000800","CUST-0000009","2022-02-21 12:09:10","2-item cart","1937,1679",1937.0,1679.0,"258,13.3%",258.0,13.3,"UPI","Nashik","164725","First","Influencer","Delivered","Darpan Bhagat","2022-02-21",2,3275.0,1637.5,"Nashik / Tier 2","Influencer","Y",1,1,2199.0,1679.0,23.6,0.0,"SKU-SHI-0015","shirts","Apex Fashions"
"ORD-20220221-000805","CUST-0000184","2022-02-21 13:28:23","2-item cart","2029,1776",2029.0,1776.0,"253,12.5%",253.0,12.5,"Card","Bengaluru","496786","First","Instagram DM","RTO","Upadhriti Korpal","2022-02-20",2,3709.0,1854.5,"Delhi / Tier 1","Meta","Y",2,2,3298.0,1998.0,38.95,2.0,"SKU-SHO-0023, SKU-TSH-0041","shorts, tshirts","Apex Fashions, WestCo Garments"
"ORD-20220222-000812","CUST-0000106","2022-02-22 20:47:53","Mixed Cart","1800,1486",1800.0,1486.0,"314,17.4%",314.0,17.4,"UPI","Indore","233433","First","Google","Delivered","Madhav Kohli","2022-02-22",2,3183.0,1591.5,"Indore / Tier 2","Google","Y",1,1,1999.0,1486.0,25.7,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220222-000819","CUST-0002392","2022-02-22 14:02:59","Mixed Cart","1800,1519",1800.0,1519.0,"281,15.6%",281.0,15.6,"Card","Ahmedabad","599944","First","Meta","Delivered","Ishwar Dada","2022-02-22",2,3680.0,1840.0,"Ahmedabad / Tier 1","Meta","Y",1,1,1999.0,1519.0,24.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220223-000830","CUST-0001450","2022-02-23 20:14:08","2-item cart","1897,1737",1897.0,1737.0,"160,8.5%",160.0,8.5,"UPI","Kolkata","466083","First","Meta","Returned","Sara Bahri","2022-02-23",5,13122.0,2624.4,"Kolkata / Tier 1","Meta","Y",3,3,7997.0,2997.0,50.0,3.0,"SKU-PAN-0002, SKU-PAN-0028, SKU-SHI-0001","pants, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20220225-000847","CUST-0002576","2022-02-25 16:02:42","2-item cart","2406,2111",2406.0,2111.0,"295,12.3%",295.0,12.3,"Card","Indore","472073","First","Influencer","Delivered","Vasudha Wali","2022-02-25",2,3841.0,1920.5,"Indore / Tier 2","Influencer","Y",1,1,2799.0,2111.0,24.6,0.0,"SKU-SHI-0013","shirts","UrbanWeave Co."
"ORD-20220225-000855","CUST-0002981","2022-02-25 12:36:40","Single item","1953,1690",1953.0,1690.0,"263,13.4%",263.0,13.4,"NetBanking","Mumbai","740554","First","Google","Delivered","Viraj Panchal","2022-02-25",2,5883.0,2941.5,"Mumbai / Tier 1","Google","Y",2,2,4698.0,1998.0,50.0,0.0,"SKU-PAN-0002, SKU-SHI-0001","pants, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20220226-000867","CUST-0002993","2022-02-26 12:22:41","Mixed Cart","2203,2015",2203.0,2015.0,"187,8.5%",187.0,8.5,"Card","Jaipur","506340","First","Google","Returned","Joshua Bumb","2022-02-26",3,7724.0,2574.67,"Jaipur / Tier 2","Google","Y",1,1,1499.0,2015.0,0.0,1.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20220226-000868","CUST-0000467","2022-02-26 17:11:30","Mixed Cart","2226,1998",2226.0,1998.0,"229,10.3%",229.0,10.3,"Card","Mumbai","345747","First","Meta","Returned","Hiral Tandon","2022-02-26",1,1998.0,1998.0,"Mumbai / Tier 1","Meta","N",2,2,4398.0,1998.0,50.0,2.0,"SKU-CRO-0038, SKU-SHI-0001","croptops, shirts","UrbanWeave Co., WestCo Garments"
"ORD-20220226-000870","CUST-0001077","2022-02-26 13:47:12","Mixed Cart","1819,1650",1819.0,1650.0,"169,9.3%",169.0,9.3,"Card","Mumbai","455522","First","Meta","Delivered","Darsh Bandi","2022-02-26",1,1650.0,1650.0,"Mumbai / Tier 1","Meta","N",2,2,4398.0,1998.0,48.7,0.0,"SKU-CRO-0007, SKU-SHI-0054","croptops, shirts","Apex Fashions, KnitCraft Studio"
"ORD-20220226-000871","CUST-0001835","2022-02-26 18:55:05","Mixed Cart","1824,1684",1824.0,1684.0,"141,7.7%",141.0,7.7,"Card","Jaipur","366579","First","Influencer","Delivered","Zarna Tara","2022-02-26",3,6105.0,2035.0,"Jaipur / Tier 2","Influencer","Y",2,2,3698.0,1998.0,41.7,0.0,"SKU-SHI-0015, SKU-TSH-0004","shirts, tshirts","Apex Fashions, StitchWorks India"
"ORD-20220228-000889","CUST-0002229","2022-02-28 21:01:08","Mixed Cart","1808,1654",1808.0,1654.0,"154,8.5%",154.0,8.5,"COD","Vadodara","439213","First","Offline (Friends/Family)","Delivered","Reva Amble","2022-02-28",3,6855.0,2285.0,"Vadodara / Tier 2","Offline (Friends/Family)","Y",1,1,1899.0,1654.0,12.9,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20220302-000918","CUST-0002719","2022-03-02 14:28:27","Single item","2831,2075",2831.0,2075.0,"757,26.7%",757.0,26.7,"NetBanking","Ranchi","301483","First","Email/SMS","Delivered","Damyanti Uppal","2022-03-02",1,2075.0,2075.0,"Ranchi / Tier 2","Email/SMS","N",5,2,10795.0,4995.0,50.0,0.0,"SKU-SHI-0001, SKU-SHI-0006","shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20220302-000919","CUST-0000548","2022-03-02 12:53:43","Mixed Cart","2183,1708",2183.0,1708.0,"475,21.8%",475.0,21.8,"UPI","Noida","661106","First","Meta","Delivered","Frado D’Alia","2022-03-02",1,1708.0,1708.0,"Noida / Tier 2","Meta","N",1,1,1899.0,1708.0,10.1,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20220303-000940","CUST-0001537","2022-03-03 12:20:01","2-item cart","2282,2029",2282.0,2029.0,"252,11.1%",252.0,11.1,"UPI","Jaipur","783509","First","Influencer","Delivered","Manbir Brahmbhatt","2022-03-03",5,16396.0,3279.2,"Jaipur / Tier 2","Influencer","Y",1,1,1499.0,2029.0,0.0,0.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20220303-000944","CUST-0001432","2022-03-03 17:41:51","Mixed Cart","2329,2096",2329.0,2096.0,"233,10.0%",233.0,10.0,"UPI","Ranchi","751960","First","Meta","Delivered","Yachana Bhardwaj","2022-03-03",2,4205.0,2102.5,"Ranchi / Tier 2","Meta","Y",1,1,1799.0,2096.0,0.0,0.0,"SKU-CRO-0014","croptops","Apex Fashions"
"ORD-20220304-000952","CUST-0000223","2022-03-04 22:34:43","Single item","2287,1921",2287.0,1921.0,"366,16.0%",366.0,16.0,"NetBanking","Mumbai","485757","First","Influencer","RTO","Oliver Bal","2022-03-04",3,5928.0,1976.0,"Mumbai / Tier 1","Influencer","Y",1,1,1999.0,1921.0,3.9,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220304-000953","CUST-0000392","2022-03-04 18:26:46","Mixed Cart","1923,1350",1923.0,1350.0,"573,29.8%",573.0,29.8,"UPI","Surat","298053","First","Meta","Delivered","Max Korpal","2022-03-04",5,11076.0,2215.2,"Surat / Tier 2","Meta","Y",1,1,2799.0,1350.0,50.0,0.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20220304-000956","CUST-0003082","2022-03-04 20:05:21","Single item","2075,1832",2075.0,1832.0,"244,11.7%",244.0,11.7,"Card","Mumbai","745605","First","Google","Delivered","Eiravati Sarraf","2022-03-04",1,1832.0,1832.0,"Mumbai / Tier 1","Google","N",1,1,2999.0,1832.0,38.9,0.0,"SKU-PAN-0034","pants","UrbanWeave Co."
"ORD-20220305-000967","CUST-0001719","2022-03-05 16:12:22","2-item cart","1864,1575",1864.0,1575.0,"289,15.5%",289.0,15.5,"COD","Kochi","564877","First","Google","Returned","Zayan Jaggi","2022-03-05",1,1575.0,1575.0,"Kochi / Tier 2","Google","N",1,1,1999.0,1575.0,21.2,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220305-000979","CUST-0002274","2022-03-05 21:28:01","Single item","2316,1851",2316.0,1851.0,"465,20.1%",465.0,20.1,"COD","Surat","411788","First","Meta","Delivered","Dev Brahmbhatt","2022-03-05",1,1851.0,1851.0,"Surat / Tier 2","Meta","N",1,1,2699.0,1851.0,31.4,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20220307-001000","CUST-0001705","2022-03-07 10:31:20","Mixed Cart","1800,1408",1800.0,1408.0,"392,21.8%",392.0,21.8,"Card","Vadodara","385895","First","Meta","RTO","Thomas Dhingra","2022-03-07",1,1408.0,1408.0,"Vadodara / Tier 2","Meta","N",1,1,2799.0,1408.0,49.7,1.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20220310-001051","CUST-0002898","2022-03-10 23:47:03","Mixed Cart","2557,1982",2557.0,1982.0,"575,22.5%",575.0,22.5,"Card","Ahmedabad","605427","First","Meta","Delivered","Jeet Nath","2022-03-10",2,5662.0,2831.0,"Ahmedabad / Tier 1","Meta","Y",1,1,2799.0,1982.0,29.2,0.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20220311-001062","CUST-0001033","2022-03-11 19:02:43","Mixed Cart","1800,1431",1800.0,1431.0,"369,20.5%",369.0,20.5,"Card","Hyderabad","378208","First","Organic Instagram","Delivered","Yash Grewal","2022-03-11",2,4793.0,2396.5,"Hyderabad / Tier 1","Organic Instagram","Y",2,2,5298.0,1998.0,50.0,0.0,"SKU-PAN-0028, SKU-SHI-0001","pants, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20220314-001100","CUST-0000717","2022-03-14 21:04:28","2-item cart","2167,1854",2167.0,1854.0,"313,14.4%",313.0,14.4,"Card","Hyderabad","509477","First","Meta","Delivered","Sudiksha Sankaran","2022-03-14",1,1854.0,1854.0,"Hyderabad / Tier 1","Meta","N",2,2,4298.0,1998.0,47.25,0.0,"SKU-PAN-0022, SKU-TSH-0010","pants, tshirts","KnitCraft Studio, WestCo Garments"
"ORD-20220314-001104","CUST-0003024","2022-03-14 12:33:04","Single item","1978,1675",1978.0,1675.0,"303,15.3%",303.0,15.3,"Card","Indore","294491","First","Meta","Delivered","Ishanvi Chandra","2022-03-14",1,1675.0,1675.0,"Indore / Tier 2","Meta","N",1,1,2699.0,1675.0,37.9,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20220314-001108","CUST-0002776","2022-03-14 17:15:29","Single item","1800,1350",1800.0,1350.0,"450,25.0%",450.0,25.0,"COD","Pune","745449","First","Meta","Delivered","Nathaniel Khurana","2022-03-14",5,9387.0,1877.4,"Pune / Tier 1","Meta","Y",1,1,4499.0,1350.0,50.0,0.0,"SKU-JAC-0025","jackets","StitchWorks India"
"ORD-20220315-001127","CUST-0001865","2022-03-15 11:49:20","2-item cart","2048,1769",2048.0,1769.0,"279,13.6%",279.0,13.6,"Card","Patna","271529","First","Email/SMS","Returned","Vrishti Bhat","2022-03-15",5,12976.0,2595.2,"Patna / Tier 2","Email/SMS","Y",1,1,1999.0,1769.0,11.5,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220316-001138","CUST-0001109","2022-03-16 21:13:57","2-item cart","2348,1980",2348.0,1980.0,"368,15.7%",368.0,15.7,"UPI","Chennai","471849","First","Meta","Delivered","Hardik Shankar","2022-03-16",5,12123.0,2424.6,"Chennai / Tier 1","Meta","Y",1,1,1999.0,1980.0,1.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220316-001155","CUST-0001683","2022-03-16 22:50:49","Mixed Cart","2373,1991",2373.0,1991.0,"382,16.1%",382.0,16.1,"UPI","Hyderabad","657448","First","Google","Delivered","Matthew Khare","2022-03-16",1,1991.0,1991.0,"Hyderabad / Tier 1","Google","N",2,2,6998.0,2131.0,50.0,0.0,"SKU-JAC-0025, SKU-SHI-0051","jackets, shirts","StitchWorks India"
"ORD-20220316-001159","CUST-0000244","2022-03-16 15:41:21","Single item","2247,1799",2247.0,1799.0,"448,19.9%",448.0,19.9,"NetBanking","Mysuru","199366","First","Meta","Delivered","William Bhatia","2022-03-16",1,1799.0,1799.0,"Mysuru / Tier 2","Meta","N",3,3,5297.0,2997.0,42.6333,0.0,"SKU-SHI-0001, SKU-SHO-0011, SKU-TSH-0004","shirts, shorts, tshirts","StitchWorks India, UrbanWeave Co., WestCo Garments"
"ORD-20220317-001161","CUST-0001276","2022-03-17 14:34:52","2-item cart","2234,1866",2234.0,1866.0,"367,16.4%",367.0,16.4,"COD","Mumbai","424788","First","Email/SMS","Delivered","Kai Bhagat","2022-03-17",6,13421.0,2236.83,"Mumbai / Tier 1","Email/SMS","Y",1,1,2399.0,1866.0,22.2,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20220317-001162","CUST-0002438","2022-03-17 12:17:21","2-item cart","2077,1703",2077.0,1703.0,"374,18.0%",374.0,18.0,"NetBanking","Hyderabad","632492","First","Meta","RTO","Nirja Venkataraman","2022-03-17",2,3550.0,1775.0,"Hyderabad / Tier 1","Meta","Y",1,1,1999.0,1703.0,14.8,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220317-001164","CUST-0000372","2022-03-17 15:56:07","Mixed Cart","2315,1862",2315.0,1862.0,"453,19.6%",453.0,19.6,"Card","Mumbai","161463","First","Organic Instagram","Delivered","Yashoda Nadig","2022-03-17",5,11213.0,2242.6,"Mumbai / Tier 1","Organic Instagram","Y",2,2,4598.0,2009.0,47.25,0.0,"SKU-SHI-0013, SKU-TSH-0010","shirts, tshirts","UrbanWeave Co., WestCo Garments"
"ORD-20220318-001182","CUST-0000111","2022-03-18 12:40:31","2-item cart","2208,1866",2208.0,1866.0,"342,15.5%",342.0,15.5,"UPI","Mumbai","833138","First","Meta","Returned","Kiaan Bhagat","2022-03-18",2,4319.0,2159.5,"Mumbai / Tier 1","Meta","Y",2,2,4698.0,1998.0,50.0,2.0,"SKU-CRO-0005, SKU-SHI-0017","croptops, shirts","StitchWorks India, UrbanWeave Co."
